,date,source,title,url
213,"Dec 08, 2017",Investing.com,Forex - Dollar Remains Broadly Supported Ahead of U.S. Jobs Data,https://investing.com/news/forex-news/forex--dollar-remains-broadly-supported-ahead-of-us-jobs-data-969208
214,"Dec 08, 2017",Investing.com,Forex - Dollar at 2-1/2 Week Highs With NFP Report on Tap,https://investing.com/news/forex-news/forex--dollar-at-212-week-highs-with-nfp-report-on-tap-968964
215,"Dec 07, 2017",Investing.com,"Forex - Dollar Holds Onto Gains, U.S. Tax Reform Discussions in Focus",https://investing.com/news/forex-news/forex--dollar-holds-onto-gains-us-tax-reform-discussions-in-focus-963831
216,"Dec 06, 2017",Investing.com,Forex - Dollar Hovers Near Session Highs as Government Shutdown Fears Ease,https://investing.com/news/forex-news/forex--dollar-hovers-near-session-highs-as-government-shutdown-fears-ease-961401
220,"Dec 05, 2017",Investing.com,Forex - Dollar Rises as Tax-Bill Euphoria Offsets Soft Services Data,https://investing.com/news/forex-news/forex--dollar-rises-as-taxbill-euphoria-offsets-soft-services-data-955734
221,"Dec 05, 2017",Investing.com,Forex - Dollar Holds Onto Modest Gains Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-holds-onto-modest-gains-vs-other-majors-952654
222,"Dec 04, 2017",Investing.com,"Forex - Dollar at Highs on Tax Reform Optimism, GBP/USD Falls Amid No Brexit Deal",https://investing.com/news/forex-news/forex--dollar-at-highs-on-tax-reform-optimism-gbpusd-falls-amid-no-brexit-deal-950022
223,"Dec 04, 2017",Investing.com,Forex - Dollar Pares Gains But Remains Broadly Supported,https://investing.com/news/forex-news/forex--dollar-pares-gains-but-remains-broadly-supported-946921
224,"Dec 04, 2017",Investing.com,CFTC: Crude Oil Net Longs at All-Time High; Speculators Less Bullish on Euro,https://investing.com/news/forex-news/cftc-crude-oil-net-longs-at-alltime-high-speculators-less-bullish-on-euro-946635
225,"Dec 03, 2017",Investing.com,Forex - Weekly Outlook: December 4 - 8,https://investing.com/news/forex-news/forex--weekly-outlook-december-4--8-945655
226,"Dec 01, 2017",Investing.com,Forex - Dollar Pares Gains as Flynn 'Prepared to Testify' Against Trump,https://investing.com/news/forex-news/forex--dollar-pares-gains-as-flynn-prepared-to-testify-against-trump-942413
227,"Dec 01, 2017",Investing.com,  Forex- Dollar Struggles Against Other Major Currencies,https://investing.com/news/forex-news/forex-dollar-struggles-against-other-major-currencies-941786
231,"Dec 01, 2017",Investing.com,Forex - Dollar Slips Lower With Tax Reform Bill in Focus,https://investing.com/news/forex-news/forex--dollar-slips-lower-with-tax-reform-bill-in-focus-938978
232,"Nov 30, 2017",Investing.com,Forex - Dollar Index Edges Higher but Upside Limited,https://investing.com/news/forex-news/forex--dollar-index-edges-higher-but-upside-limited-932436
233,"Nov 29, 2017",Investing.com,Forex - Dollar Regains Some Ground on Strong GDP Data,https://investing.com/news/forex-news/forex--dollar-regains-some-ground-on-strong-gdp-data-927361
234,"Nov 29, 2017",Investing.com,Forex - Dollar Remains Lower Amid Fresh Tensions with North Korea,https://investing.com/news/forex-news/forex--dollar-remains-lower-amid-fresh-tensions-with-north-korea-926217
235,"Nov 28, 2017",Investing.com,Forex - Dollar Edges Slightly Higher but Remains Under Pressure,https://investing.com/news/forex-news/forex--dollar-edges-slightly-higher-but-remains-under-pressure-919940
236,"Nov 27, 2017",Investing.com,Forex - Dollar Index Hovers at 6-Week Lows in Quiet Trade,https://investing.com/news/forex-news/forex--dollar-index-hovers-at-6week-lows-in-quiet-trade-913826
237,"Nov 24, 2017",Investing.com,"Forex - Dollar Index Extends Losses, Hits 6-Week Trough",https://investing.com/news/forex-news/forex--dollar-index-extends-losses-hits-6week-trough-908324
238,"Nov 24, 2017",Investing.com,Forex - Dollar Hovers at Fresh 1-Month Lows in Quiet Trade,https://investing.com/news/forex-news/forex--dollar-hovers-at-fresh-1month-lows-in-quiet-trade-907719
242,"Nov 22, 2017",Investing.com,"Forex - Dollar Remains Moderately Lower, Fed Minutes on Tap",https://investing.com/news/forex-news/forex--dollar-remains-moderately-lower-fed-minutes-on-tap-899495
243,"Nov 21, 2017",Investing.com,Forex - Dollar Holds Steady Vs. Other Majors in Cautious Trade,https://investing.com/news/forex-news/forex--dollar-holds-steady-vs-other-majors-in-cautious-trade-892532
244,"Nov 20, 2017",Investing.com,"Forex - Dollar Erases Gains with U.S., Europe Politics in Focus",https://investing.com/news/forex-news/forex--dollar-erases-gains-with-us-europe-politics-in-focus-885761
245,"Nov 17, 2017",Investing.com,CFTC: Crude Oil Net Longs at All-Time High; Japanese Yen Net Shorts at 4-Year High,https://investing.com/news/forex-news/cftc-crude-oil-net-longs-at-alltime-high-japanese-yen-net-shorts-at-4year-high-882362
246,"Nov 17, 2017",Investing.com,Forex- Dollar Continues to Struggle Against Other Currencies,https://investing.com/news/forex-news/forex-dollar-continues-to-struggle-against-other-currencies-879754
247,"Nov 17, 2017",Investing.com,Forex - Dollar Remains Broadly Lower Despite Upbeat U.S. Data,https://investing.com/news/forex-news/forex--dollar-remains-broadly-lower-despite-upbeat-us-data-878391
248,"Nov 17, 2017",Investing.com,"Forex - Dollar Broadly Lower on Mueller Investigation, Tax Jitters",https://investing.com/news/forex-news/forex--dollar-broadly-lower-on-mueller-investigation-tax-jitters-877265
249,"Nov 17, 2017",Investing.com,Forex - Dollar Index Slides But Tax Vote Limits Losses,https://investing.com/news/forex-news/forex--dollar-index-slides-but-tax-vote-limits-losses-876873
253,"Nov 15, 2017",Investing.com,"Forex - Dollar Hovers at 3-Week Lows, Eyes on Inflation Data",https://investing.com/news/forex-news/forex--dollar-hovers-at-3week-lows-eyes-on-inflation-data-862805
254,"Nov 14, 2017",Investing.com,Forex - Dollar Edges Lower Vs. Rivals in Cautious Trade,https://investing.com/news/forex-news/forex--dollar-edges-lower-vs-rivals-in-cautious-trade-855345
255,"Nov 14, 2017",Investing.com,CFTC: Japanese Yen Net Shorts at 4-Year High; Crude Oil Net Longs at 9-Month High,https://investing.com/news/forex-news/cftc-japanese-yen-shorts-at-4year-high-crude-oil-net-longs-at-9month-high-855059
256,"Nov 13, 2017",Investing.com,Forex - Dollar Mildly Recovers From U.S. Tax Reform Worries,https://investing.com/news/forex-news/forex--dollar-mildly-recovers-from-us-tax-reform-worries-847059
257,"Nov 10, 2017",Investing.com,"Forex - Dollar Hits Fresh 1-Week Low as Tax Reform Weighs, Consumer Data Misses",https://investing.com/news/forex-news/forex--dollar-hits-fresh-1week-low-as-tax-reform-weighs-consumer-data-misses-842036
258,"Nov 10, 2017",Investing.com,Forex - Dollar Holds Steady as U.S. Tax Reform Plans Dominate,https://investing.com/news/forex-news/forex--dollar-holds-steady-as-us-tax-reform-plans-dominate-841893
259,"Nov 10, 2017",Investing.com,Forex - Dollar Little Changed at 1-Week Lows Vs. Rivals,https://investing.com/news/forex-news/forex--dollar-little-changed-at-1week-lows-vs-rivals-841758
260,"Nov 09, 2017",Investing.com,"Forex - Dollar Pushes Lower as U.S. Data, Political Concerns Weigh",https://investing.com/news/forex-news/forex--dollar-pushes-lower-as-us-data-political-concerns-weigh-841303
264,"Nov 08, 2017",Investing.com,Forex - Dollar Holds Steady Amid Tax Reform Jitters,https://investing.com/news/forex-news/forex--dollar-holds-steady-amid-tax-reform-jitters-840402
265,"Nov 08, 2017",Investing.com,"Forex - Dollar Remains Unchanged Vs. Rivals, Near 4-Month Highs",https://investing.com/news/forex-news/forex--dollar-remains-unchanged-vs-rivals-near-4month-highs-840290
266,"Nov 08, 2017",Investing.com,Forex - Dollar Holds Steady With U.S. Tax Overhaul in Focus,https://investing.com/news/forex-news/forex--dollar-holds-steady-with-us-tax-overhaul-in-focus-840003
267,"Nov 07, 2017",Investing.com,Forex - Dollar Holds Onto Gains Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-holds-onto-gains-vs-other-majors-839216
268,"Nov 06, 2017",Investing.com,Forex - Dollar Turns Negative amid Saudi Purge and Fed Uncertainty,https://investing.com/news/forex-news/forex--dollar-turns-negative-amid-saudi-purge-and-fed-uncertainty-817179
269,"Nov 06, 2017",Investing.com,Forex - Dollar Holds Steady Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-holds-steady-vs-other-majors-764279
270,"Nov 03, 2017",Investing.com,"CFTC: Crude Oil Net Longs at 8-Month High; Speculators Less Bullish on Euro, CAD, AUD",https://investing.com/news/forex-news/cftc-crude-oil-net-longs-at-8month-high-speculators-less-bullish-on-euro-cad-763881
271,"Nov 02, 2017",Investing.com,Forex - Dollar Remains Moderately Lower With Eyes on Tax Bill,https://investing.com/news/forex-news/forex--dollar-remains-moderately-lower-with-eyes-on-tax-bill-762482
275,"Oct 30, 2017",Investing.com,Forex - Dollar Remains Moderately Lower Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-remains-moderately-lower-vs-other-majors-759995
276,"Oct 27, 2017",Investing.com,CFTC: Japanese Yen Net Shorts at 3-Month High; Speculators Less Bullish on Euro,https://investing.com/news/forex-news/cftc-japanese-yen-net-shorts-at-3month-high-speculators-less-bullish-on-euro-549586
277,"Oct 22, 2017",Investing.com,Forex - Weekly Outlook: October 23 - 27,https://investing.com/news/forex-news/forex--weekly-outlook-october-23--27-545362
278,"Oct 20, 2017",Investing.com,"CFTC: Speculators Less Bullish on Euro, Australian Dollar; More Bullish on S&P 500, Precious Metals",https://investing.com/news/forex-news/cftc-speculators-less-bullish-on-euro-australian-dollar-more-bullish-on-sp-500-545211
279,"Oct 20, 2017",Investing.com,Forex - Dollar Index Holds Onto Gains in Quiet Trade,https://investing.com/news/forex-news/forex--dollar-index-holds-onto-gains-in-quiet-trade-544909
280,"Oct 20, 2017",Investing.com,Forex - Dollar Continues to Climb on U.S. Tax Reform Talk,https://investing.com/news/forex-news/forex--dollar-continues-to-climb-on-us-tax-reform-talk-544772
281,"Oct 20, 2017",Investing.com,Forex - Dollar Moves Higher on Fresh Tax Reform Hopes,https://investing.com/news/forex-news/forex--dollar-moves-higher-on-fresh-tax-reform-hopes-544694
282,"Oct 19, 2017",Investing.com,"Forex - Dollar Index Edges Lower, U.S. Data Ahead",https://investing.com/news/forex-news/forex--dollar-index-edges-lower-us-data-ahead-544022
286,"Oct 17, 2017",Investing.com,"Forex - Dollar Index Extends Gains, Hits 1-1/2 Week Highs",https://investing.com/news/forex-news/forex--dollar-index-extends-gains-hits-112-week-highs-542825
287,"Oct 17, 2017",Investing.com,Forex- U.S. Dollar Continues to Hold as Sterling Slides  ,https://investing.com/news/forex-news/forex-us-dollar-continues-to-hold-as-sterling-slides-542753
288,"Oct 17, 2017",Investing.com,Forex - Dollar Holds Onto Gains Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-holds-onto-gains-vs-other-majors-542568
289,"Oct 16, 2017",Investing.com,Forex - Dollar Holds onto Gains after Empire State Report,https://investing.com/news/forex-news/forex--dollar-holds-onto-gains-after-empire-state-report-541989
290,"Oct 16, 2017",Investing.com,Forex - Dollar Remains Broadly Higher Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-remains-broadly-higher-vs-other-majors-541871
291,"Oct 13, 2017",Investing.com,CFTC: Euro Net Longs at 6-Year High; Japanese Yen Net Shorts at 9-Week High,https://investing.com/news/forex-news/cftc-euro-net-longs-at-6year-high-japanese-yen-net-shorts-at-9week-high-541439
292,"Oct 13, 2017",Investing.com,Forex - Dollar Pares Losses after Strong UoM Report,https://investing.com/news/forex-news/forex--dollar-index-pares-losses-after-strong-uom-report-541254
293,"Oct 13, 2017",Investing.com,Forex - Dollar Falls to More than 2-Week Lows after U.S. Data Disappoints,https://investing.com/news/forex-news/forex--dollar-falls-to-more-than-2week-lows-after-us-data-disappoints-541176
297,"Oct 12, 2017",Investing.com,Forex - Dollar Holds Onto Gains as Focus Turns to U.S. Inflation Data,https://investing.com/news/forex-news/forex--dollar-holds-onto-gains-as-focus-turns-to-us-inflation-data-540597
298,"Oct 12, 2017",Investing.com,Forex - Dollar Index Turns Higher on Upbeat U.S. Data,https://investing.com/news/forex-news/forex--dollar-index-turns-higher-on-upbeat-us-data-540531
299,"Oct 11, 2017",Investing.com,Forex - Dollar at More Than 1-Week Lows ahead of Fed Minutes,https://investing.com/news/forex-news/forex--dollar-at-more-than-1week-lows-ahead-of-fed-minutes-540031
300,"Oct 11, 2017",Investing.com,Forex - Dollar Index Still on the Downside in Quiet Trade,https://investing.com/news/forex-news/forex--dollar-index-still-on-the-downside-in-quiet-trade-539921
301,"Oct 11, 2017",Investing.com,Forex - Dollar Remains Under Pressure on U.S. Political Concerns,https://investing.com/news/forex-news/forex--dollar-remains-under-pressure-on-us-political-concerns-539817
302,"Oct 10, 2017",Investing.com,Forex - Dollar Dips as EUR/USD Surges to 1-Week Highs,https://investing.com/news/forex-news/forex--dollar-dips-as-eurusd-surges-to-1week-highs-539494
303,"Oct 10, 2017",Investing.com,Forex - Dollar Index Extends Losses as Geopolitics Dominate,https://investing.com/news/forex-news/forex--dollar-index-extends-losses-as-geopolitics-dominate-539401
304,"Oct 10, 2017",Investing.com,Forex - Dollar Remains on the Downside amid Geopolitical Woes,https://investing.com/news/forex-news/forex--dollar-remains-on-the-downside-amid-geopolitical-woes-539157
308,"Oct 06, 2017",Investing.com,Forex - Dollar Trims Gains But Remains Broadly Supported,https://investing.com/news/forex-news/forex--dollar-trims-gains-but-remains-broadly-supported-538025
309,"Oct 06, 2017",Investing.com,"Forex - Dollar Pushes Higher after NFP Report, Hits 10-Week Peak",https://investing.com/news/forex-news/forex--dollar-pushes-higher-after-nfp-report-hits-10week-peak-537956
310,"Oct 06, 2017",Investing.com,Forex - Dollar at 7-Week Highs ahead of U.S. Employment Data,https://investing.com/news/forex-news/forex--dollar-at-7week-highs-ahead-of-us-employment-data-537770
311,"Oct 05, 2017",Investing.com,"Forex - Dollar Extends Gains, Nears 1-1/2 Month Highs on U.S. Optimism",https://investing.com/news/forex-news/forex--dollar-extends-gains-nears-112-month-highs-on-us-optimism-537383
312,"Oct 05, 2017",Investing.com,Forex - Dollar Index Moves Higher After Strong U.S. Data,https://investing.com/news/forex-news/forex--dollar-index-moves-higher-after-strong-us-data-537285
313,"Oct 04, 2017",Investing.com,Forex - Dollar Eases Off Session Lows on Strong U.S. Data,https://investing.com/news/forex-news/forex--dollar-eases-off-session-lows-on-strong-us-data-536782
314,"Oct 04, 2017",Investing.com,Forex - Dollar Remains Lower Despite Upbeat U.S. Jobs Data,https://investing.com/news/forex-news/forex--dollar-remains-lower-despite-upbeat-us-jobs-data-536665
315,"Oct 04, 2017",Investing.com,"Forex - Dollar Remains Moderately Lower, Yellen Speech in Focus",https://investing.com/news/forex-news/forex--dollar-remains-moderately-lower-yellen-speech-in-focus-536528
319,"Oct 02, 2017",Investing.com,Forex - Dollar Index Near 5-Month Peak after Upbeat U.S. Data,https://investing.com/news/forex-news/forex--dollar-index-near-5month-peak-after-upbeat-us-data-535468
320,"Oct 02, 2017",Investing.com,Forex - Dollar Remains Broadly Higher Vs. Other Majors,https://investing.com/news/forex-news/forex--dollar-remains-broadly-higher-vs-other-majors-535273
321,"Sep 29, 2017",Investing.com,Forex - Dollar Index Holds Near 1-Month Highs Despite U.S. Data,https://investing.com/news/forex-news/forex--dollar-index-holds-near-1month-highs-despite-us-data-534694
322,"Sep 29, 2017",Investing.com,Forex - Dollar Index Turns Lower After Tepid U.S. Data,https://investing.com/news/forex-news/forex--dollar-index-turns-lower-after-tepid-us-data-534629
323,"Sep 29, 2017",Investing.com,Forex - Dollar Moderately Higher With U.S. Data Ahead,https://investing.com/news/forex-news/forex--dollar-moderately-higher-with-us-data-ahead-534538
324,"Sep 28, 2017",Investing.com,Forex - Dollar Slides Vs. Rivals But Remains Close to 1-Month Peak,https://investing.com/news/forex-news/forex--dollar-lower-vs-rivals-but-still-close-to-1month-peak-534207
325,"Sep 28, 2017",Investing.com,Forex - Dollar Hovers at 1-Month Peak Vs. Rivals,https://investing.com/news/forex-news/forex--dollar-hovers-at-1month-peak-vs-rivals-534000
326,"Sep 27, 2017",Investing.com,"Forex - Dollar Still Broadly Higher After U.S. Data, Yellen",https://investing.com/news/forex-news/forex--dollar-still-broadly-higher-after-us-data-yellen-533476
330,"Sep 26, 2017",Investing.com,Top 5 Things to Know in the Market on Tuesday,https://investing.com/news/economy-news/top-5-things-to-know-in-the-market-on-tuesday-532733
